UPDATE_TIME,ZONE_CODE,HOUR_ID,BANDWIDTH_TOTAL,MAX_USER
2018-01-05,ZONE03,17,1685.4686999999994,29427.0
2018-01-05,ZONE03,18,2020.5701918181817,32334.0
2018-01-05,ZONE03,19,2615.575420000001,34731.0
2018-01-05,ZONE03,20,3523.8852018181815,36669.0
2018-01-05,ZONE03,21,3670.0404290909087,35853.0
2018-01-05,ZONE03,22,2898.698458181818,30192.0
2018-01-05,ZONE03,23,1431.8952818181815,22899.0
2018-01-06,ZONE01,0,12444.950260909089,231642.0
2018-01-06,ZONE01,1,7087.320125454546,182121.0
2018-01-06,ZONE01,2,4560.350991818183,159732.0
2018-01-06,ZONE01,3,3706.9794645454535,155652.0
2018-01-06,ZONE01,4,3370.0678499999976,162282.0
2018-01-06,ZONE01,5,4633.577383636364,194004.0
2018-01-06,ZONE01,6,9583.760958181821,291312.0
2018-01-06,ZONE01,7,14836.120439999999,371433.0
2018-01-06,ZONE01,8,14422.002292727277,332622.0
2018-01-06,ZONE01,9,18473.883036363648,363885.0
2018-01-06,ZONE01,10,19852.57994545454,369393.0
2018-01-06,ZONE01,11,24579.753329999996,426258.0
2018-01-06,ZONE01,12,27144.398798181817,440997.0
2018-01-06,ZONE01,13,18540.636864545453,335376.0
2018-01-06,ZONE01,14,18512.297281818173,339099.0
2018-01-06,ZONE01,15,19703.588258181808,363630.0
2018-01-06,ZONE01,16,20878.934068181818,402237.0
2018-01-06,ZONE01,17,23186.575470909087,407541.0
2018-01-06,ZONE01,18,27074.253866363615,426105.0
2018-01-06,ZONE01,19,33242.65260818183,423708.0
2018-01-06,ZONE01,20,37080.2968590909,469863.0
2018-01-06,ZONE01,21,40906.514697272716,471852.0
2018-01-06,ZONE01,22,41085.37886454549,452268.0
2018-01-06,ZONE01,23,33601.95382,368781.0
2018-01-06,ZONE02,0,446.82759454545436,25908.0
2018-01-06,ZONE02,1,208.10914454545454,23409.0
2018-01-06,ZONE02,2,258.2257127272727,21573.0
2018-01-06,ZONE02,3,104.73444272727276,20859.0
2018-01-06,ZONE02,4,142.90230454545443,22338.0
2018-01-06,ZONE02,5,351.4379954545453,26622.0
2018-01-06,ZONE02,6,759.3085436363641,34833.0
2018-01-06,ZONE02,7,1032.6497490909096,43350.0
2018-01-06,ZONE02,8,1976.0882354545438,46257.0
2018-01-06,ZONE02,9,1728.3900181818178,48807.0
2018-01-06,ZONE02,10,1914.9510136363629,47685.0
2018-01-06,ZONE02,11,2137.820851818182,48450.0
2018-01-06,ZONE02,12,2162.450853636364,48348.0
2018-01-06,ZONE02,13,2131.2071299999984,44931.0
2018-01-06,ZONE02,14,2351.543167272727,46359.0
2018-01-06,ZONE02,15,1886.6334372727272,47175.0
2018-01-06,ZONE02,16,1673.1369381818188,47430.0
2018-01-06,ZONE02,17,1635.3905709090914,45594.0
2018-01-06,ZONE02,18,1876.9185090909086,48756.0
2018-01-06,ZONE02,19,2580.711126363635,49878.0
2018-01-06,ZONE02,20,2638.3846845454545,47940.0
2018-01-06,ZONE02,21,2703.877285454543,44880.0
2018-01-06,ZONE02,22,1733.553269090909,37740.0
2018-01-06,ZONE02,23,1083.216713636364,31824.0
2018-01-06,ZONE03,0,756.8652418181819,18513.0
2018-01-06,ZONE03,1,437.57392181818176,15351.0
2018-01-06,ZONE03,2,213.57742363636368,14586.0
2018-01-06,ZONE03,3,149.57205000000002,14535.0
2018-01-06,ZONE03,4,184.56919727272734,15249.0
2018-01-06,ZONE03,5,552.1852981818181,20145.0
2018-01-06,ZONE03,6,863.9488872727275,24123.0
2018-01-06,ZONE03,7,797.0141690909089,23460.0
2018-01-06,ZONE03,8,1149.1253036363635,23001.0
2018-01-06,ZONE03,9,1479.0663409090914,25041.0
2018-01-06,ZONE03,10,1637.8238854545457,27438.0
2018-01-06,ZONE03,11,1516.7305609090913,29580.0
2018-01-06,ZONE03,12,1906.8558872727274,29784.0
2018-01-06,ZONE03,13,1950.452526363636,28815.0
2018-01-06,ZONE03,14,1551.2919654545453,27438.0
2018-01-06,ZONE03,15,1692.9791754545452,27591.0
2018-01-06,ZONE03,16,1716.8058481818175,29835.0
2018-01-06,ZONE03,17,1798.3038581818184,34374.0
2018-01-06,ZONE03,18,2348.375944545455,36822.0
2018-01-06,ZONE03,19,3289.9017181818167,39882.0
2018-01-06,ZONE03,20,4036.519894545454,42432.0
2018-01-06,ZONE03,21,4348.406760909092,41820.0
2018-01-06,ZONE03,22,3349.1619009090905,36057.0
2018-01-06,ZONE03,23,2284.576419999999,28254.0
2018-01-07,ZONE01,0,16309.044780909102,271065.0
2018-01-07,ZONE01,1,8738.708410000005,203337.0
2018-01-07,ZONE01,2,5836.545637272729,173298.0
2018-01-07,ZONE01,3,4231.62268818182,165801.0
2018-01-07,ZONE01,4,3831.8101800000013,166872.0
2018-01-07,ZONE01,5,4820.921324545452,188190.0
2018-01-07,ZONE01,6,10238.235619999998,268311.0
2018-01-07,ZONE01,7,16646.06344636362,327165.0
2018-01-07,ZONE01,8,22415.380379090915,364905.0
2018-01-07,ZONE01,9,26238.208933636375,398922.0
2018-01-07,ZONE01,10,28159.046860909068,404532.0
2018-01-07,ZONE01,11,30700.186775454524,407082.0
2018-01-07,ZONE01,12,32870.78920909091,399993.0
2018-01-07,ZONE01,13,31181.819110909102,381531.0
2018-01-07,ZONE01,14,29030.118153636366,375768.0
2018-01-07,ZONE01,15,27388.21299999999,384285.0
2018-01-07,ZONE01,16,27436.850956363636,405552.0
2018-01-07,ZONE01,17,26933.943597272715,395097.0
2018-01-07,ZONE01,18,28109.860283636364,411060.0
2018-01-07,ZONE01,19,31677.339486363653,425595.0
2018-01-07,ZONE01,20,36548.71459090906,446505.0
2018-01-07,ZONE01,21,39576.13166636363,455583.0
2018-01-07,ZONE01,22,35752.85799727276,424575.0
2018-01-07,ZONE01,23,24344.71381818184,312681.0
2018-01-07,ZONE02,0,565.6470263636364,27999.0
2018-01-07,ZONE02,1,401.23575181818154,24225.0
2018-01-07,ZONE02,2,385.53079181818174,23664.0
2018-01-07,ZONE02,3,302.5541081818181,22593.0
2018-01-07,ZONE02,4,155.58024000000003,22797.0
2018-01-07,ZONE02,5,451.49979545454534,25347.0
2018-01-07,ZONE02,6,720.7791245454544,34935.0
2018-01-07,ZONE02,7,1343.0561963636367,41106.0
2018-01-07,ZONE02,8,1541.0438609090909,44829.0
2018-01-07,ZONE02,9,2471.966316363637,47889.0
2018-01-07,ZONE02,10,2118.053305454545,45288.0
2018-01-07,ZONE02,11,2182.8459718181825,45237.0
2018-01-07,ZONE02,12,2138.8648945454543,44064.0
2018-01-07,ZONE02,13,1971.3570609090916,44115.0
2018-01-07,ZONE02,14,1804.4209436363635,42585.0
2018-01-07,ZONE02,15,1654.3578445454536,42534.0
2018-01-07,ZONE02,16,2256.162866363636,43707.0
2018-01-07,ZONE02,17,1986.080218181819,45798.0
2018-01-07,ZONE02,18,2428.970314545455,47634.0
2018-01-07,ZONE02,19,2864.8458745454523,48042.0
2018-01-07,ZONE02,20,2829.2321245454523,48909.0
2018-01-07,ZONE02,21,2468.8011581818164,43299.0
2018-01-07,ZONE02,22,1939.2378390909087,38607.0
2018-01-07,ZONE02,23,999.4774527272729,29529.0
2018-01-07,ZONE03,0,771.5226027272726,21573.0
2018-01-07,ZONE03,1,427.93407363636373,17340.0
2018-01-07,ZONE03,2,423.75730090909093,16524.0
2018-01-07,ZONE03,3,284.834009090909,16779.0
2018-01-07,ZONE03,4,232.3070890909091,16269.0
2018-01-07,ZONE03,5,579.6132100000001,19941.0
2018-01-07,ZONE03,6,1439.4123445454545,26775.0
2018-01-07,ZONE03,7,1757.925514545455,30345.0
2018-01-07,ZONE03,8,2251.2337590909087,32640.0
2018-01-07,ZONE03,9,2181.9578018181815,35343.0
2018-01-07,ZONE03,10,2820.620896363636,37128.0
2018-01-07,ZONE03,11,3017.791732727273,37740.0
2018-01-07,ZONE03,12,2813.3343972727275,36363.0
2018-01-07,ZONE03,13,3146.5723554545452,36414.0
2018-01-07,ZONE03,14,2679.889058181818,33864.0
2018-01-07,ZONE03,15,3015.646614545454,32946.0
2018-01-07,ZONE03,16,2145.042753636363,33303.0
2018-01-07,ZONE03,17,2256.7840499999993,32997.0
2018-01-07,ZONE03,18,2592.6808663636366,34374.0
2018-01-07,ZONE03,19,3057.208843636364,36414.0
2018-01-07,ZONE03,20,3434.7976863636354,37485.0
2018-01-07,ZONE03,21,2901.6041281818184,35700.0
2018-01-07,ZONE03,22,2227.0166590909093,28254.0
2018-01-07,ZONE03,23,1275.7360109090907,21930.0
2018-01-08,ZONE01,0,12026.782014545459,223890.0
2018-01-08,ZONE01,1,5995.0703981818215,174522.0
2018-01-08,ZONE01,2,3987.580356363637,155142.0
2018-01-08,ZONE01,3,3001.590393636361,149940.0
2018-01-08,ZONE01,4,2633.3802172727255,154989.0
2018-01-08,ZONE01,5,4044.1762272727246,188139.0
2018-01-08,ZONE01,6,9291.606020909088,288864.0
2018-01-08,ZONE01,7,12686.760940000004,358734.0
2018-01-08,ZONE01,8,13166.399886363622,324003.0
2018-01-08,ZONE01,9,15911.780344545456,353532.0
2018-01-08,ZONE01,10,17601.197032727294,357051.0
2018-01-08,ZONE01,11,21906.026109999988,417792.0
2018-01-08,ZONE01,12,24507.688205454553,435642.0
2018-01-08,ZONE01,13,17185.793803636363,332928.0
2018-01-08,ZONE01,14,18270.326775454538,340833.0
2018-01-08,ZONE01,15,18167.314931818182,365721.0
2018-01-08,ZONE01,16,19041.240160909092,397188.0
2018-01-08,ZONE01,17,21526.85123727272,403155.0
2018-01-08,ZONE01,18,23076.850203636357,422331.0
2018-01-08,ZONE01,19,28178.814194545466,422943.0
2018-01-08,ZONE01,20,34142.93266181817,469455.0
2018-01-08,ZONE01,21,40445.53071363636,458898.0
2018-01-08,ZONE01,22,37253.25643818183,427176.0
2018-01-08,ZONE01,23,24541.713070909085,320790.0
2018-01-08,ZONE02,0,344.58831090909104,25092.0
2018-01-08,ZONE02,1,174.7451218181817,23664.0
2018-01-08,ZONE02,2,135.72613818181824,21930.0
2018-01-08,ZONE02,3,104.5432181818182,22185.0
2018-01-08,ZONE02,4,255.95462272727286,22593.0
2018-01-08,ZONE02,5,443.46292545454526,25959.0
2018-01-08,ZONE02,6,789.2619772727272,35955.0
2018-01-08,ZONE02,7,1255.564443636363,45441.0
2018-01-08,ZONE02,8,1700.9477809090906,45951.0
2018-01-08,ZONE02,9,1655.691195454546,48501.0
2018-01-08,ZONE02,10,1262.5807563636363,48450.0
2018-01-08,ZONE02,11,1912.5631290909098,49980.0
2018-01-08,ZONE02,12,1872.870609999999,46206.0
2018-01-08,ZONE02,13,1732.9614154545454,46053.0
2018-01-08,ZONE02,14,2440.0151090909094,48348.0
2018-01-08,ZONE02,15,1996.830741818182,47736.0
2018-01-08,ZONE02,16,1542.8117027272729,49011.0
2018-01-08,ZONE02,17,1420.1492390909086,48042.0
2018-01-08,ZONE02,18,2170.5555581818176,49470.0
2018-01-08,ZONE02,19,2660.0741863636363,51000.0
2018-01-08,ZONE02,20,3189.4084345454567,51663.0
2018-01-08,ZONE02,21,2988.207124545455,45543.0
2018-01-08,ZONE02,22,2201.128247272728,39372.0
2018-01-08,ZONE02,23,1220.5620699999993,30753.0
2018-01-08,ZONE03,0,758.318717272727,17952.0
2018-01-08,ZONE03,1,573.58896,15351.0
2018-01-08,ZONE03,2,347.1661900000001,14637.0
2018-01-08,ZONE03,3,228.27898909090914,14892.0
2018-01-08,ZONE03,4,247.33552363636366,14994.0
2018-01-08,ZONE03,5,575.5339209090904,22338.0
2018-01-08,ZONE03,6,667.4630790909091,24021.0
2018-01-08,ZONE03,7,755.8188400000001,21879.0
2018-01-08,ZONE03,8,833.6696763636365,21216.0
2018-01-08,ZONE03,9,719.2761545454547,22797.0
2018-01-08,ZONE03,10,1109.4809763636363,23052.0
2018-01-08,ZONE03,11,1136.998608181818,24276.0
2018-01-08,ZONE03,12,1621.30712090909,25653.0
2018-01-08,ZONE03,13,1198.8431327272729,23970.0
2018-01-08,ZONE03,14,1192.3756890909094,24021.0
2018-01-08,ZONE03,15,1276.233329090909,22593.0
2018-01-08,ZONE03,16,1111.0738627272729,23562.0
2018-01-08,ZONE03,17,1509.114522727273,30498.0
2018-01-08,ZONE03,18,2119.9483563636372,32181.0
2018-01-08,ZONE03,19,3199.380533636363,34119.0
2018-01-08,ZONE03,20,3761.6142236363635,35751.0
2018-01-08,ZONE03,21,3440.175189999999,33609.0
2018-01-08,ZONE03,22,2314.6046618181817,26520.0
2018-01-08,ZONE03,23,1477.0489372727272,20043.0
2018-01-09,ZONE01,0,11051.899461818191,223380.0
2018-01-09,ZONE01,1,5989.488274545454,174012.0
2018-01-09,ZONE01,2,3814.2750381818205,158202.0
2018-01-09,ZONE01,3,2820.529048181817,156213.0
2018-01-09,ZONE01,4,2571.027168181818,158916.0
2018-01-09,ZONE01,5,4668.476185454548,192678.0
2018-01-09,ZONE01,6,9773.71848818181,297789.0
2018-01-09,ZONE01,7,14352.282527272731,362457.0
2018-01-09,ZONE01,8,12756.327911818176,324105.0
2018-01-09,ZONE01,9,15955.860678181816,348738.0
2018-01-09,ZONE01,10,17793.64241999999,358275.0
2018-01-09,ZONE01,11,22145.23077181816,414936.0
2018-01-09,ZONE01,12,23463.37552181821,433755.0
2018-01-09,ZONE01,13,16148.575300909088,328746.0
2018-01-09,ZONE01,14,17387.11831454545,337977.0
2018-01-09,ZONE01,15,19076.711859999992,368118.0
2018-01-09,ZONE01,16,19956.65567818181,402084.0
2018-01-09,ZONE01,17,22221.24226909092,408663.0
2018-01-09,ZONE01,18,23959.47865818181,416160.0
2018-01-09,ZONE01,19,30608.574728181833,422331.0
2018-01-09,ZONE01,20,35358.32168090911,473484.0
2018-01-09,ZONE01,21,42607.464850909106,464202.0
2018-01-09,ZONE01,22,41305.76411999998,438090.0
2018-01-09,ZONE01,23,28372.744719090904,329613.0
2018-01-09,ZONE02,0,562.9586145454548,25449.0
2018-01-09,ZONE02,1,470.0462463636361,22950.0
2018-01-09,ZONE02,2,227.67096909090915,22338.0
2018-01-09,ZONE02,3,183.77800090909088,21624.0
2018-01-09,ZONE02,4,152.63329272727273,22644.0
2018-01-09,ZONE02,5,322.11490909090895,26061.0
2018-01-09,ZONE02,6,830.2696963636364,37689.0
2018-01-09,ZONE02,7,946.9142072727274,45543.0
2018-01-09,ZONE02,8,1271.1095599999996,45951.0
2018-01-09,ZONE02,9,1500.397171818182,48297.0
2018-01-09,ZONE02,10,1765.4729072727282,49419.0
2018-01-09,ZONE02,11,2063.2157627272722,49521.0
2018-01-09,ZONE02,12,1805.4482190909089,46410.0
2018-01-09,ZONE02,13,1636.452944545455,46512.0
2018-01-09,ZONE02,14,1755.4953663636359,46869.0
2018-01-09,ZONE02,15,1453.2086627272724,46920.0
2018-01-09,ZONE02,16,1662.4367445454552,47430.0
2018-01-09,ZONE02,17,1681.4854136363635,48093.0
2018-01-09,ZONE02,18,2168.5229663636355,50133.0
2018-01-09,ZONE02,19,2673.615567272728,50898.0
2018-01-09,ZONE02,20,2933.6254936363634,49980.0
2018-01-09,ZONE02,21,2366.882880909093,46257.0
2018-01-09,ZONE02,22,1987.4000800000008,37740.0
2018-01-09,ZONE02,23,1306.3496981818175,31569.0
2018-01-09,ZONE03,0,701.2256454545453,16779.0
2018-01-09,ZONE03,1,455.65938727272726,14637.0
2018-01-09,ZONE03,2,283.89573636363644,14025.0
2018-01-09,ZONE03,3,270.1362763636364,14178.0
2018-01-09,ZONE03,4,363.56142363636366,14535.0
2018-01-09,ZONE03,5,564.3661245454545,21675.0
2018-01-09,ZONE03,6,724.66634,21981.0
2018-01-09,ZONE03,7,606.4441945454547,21114.0
2018-01-09,ZONE03,8,854.3518381818179,21624.0
2018-01-09,ZONE03,9,1125.6637572727275,21930.0
2018-01-09,ZONE03,10,936.5383763636365,22848.0
2018-01-09,ZONE03,11,1186.0003090909092,24378.0
2018-01-09,ZONE03,12,1702.166371818182,25092.0
2018-01-09,ZONE03,13,1215.3240636363635,22848.0
2018-01-09,ZONE03,14,1012.0621145454544,22542.0
2018-01-09,ZONE03,15,1028.1961163636363,23205.0
2018-01-09,ZONE03,16,1290.5665954545452,26061.0
2018-01-09,ZONE03,17,1252.1216427272725,31059.0
2018-01-09,ZONE03,18,1729.3267836363639,30855.0
2018-01-09,ZONE03,19,2989.376274545454,34119.0
2018-01-09,ZONE03,20,3429.423110909091,35751.0
2018-01-09,ZONE03,21,3240.6875499999996,34578.0
2018-01-09,ZONE03,22,1905.1649081818184,28254.0
2018-01-09,ZONE03,23,1361.9161536363636,21012.0
2018-01-10,ZONE01,0,14231.861302727273,228888.0
2018-01-10,ZONE01,1,6442.12745,204204.0
2018-01-10,ZONE01,2,5042.295196363639,181866.0
2018-01-10,ZONE01,3,2850.1655281818157,180183.0
2018-01-10,ZONE01,4,2900.95202909091,149328.0
2018-01-10,ZONE01,5,4663.902679999997,186762.0
2018-01-10,ZONE01,6,10179.318445454543,289476.0
2018-01-10,ZONE01,7,13977.563250909097,357102.0
2018-01-10,ZONE01,8,12585.77035181818,323289.0
2018-01-10,ZONE01,9,15125.410473636362,351033.0
2018-01-10,ZONE01,10,17078.773497272716,355011.0
2018-01-10,ZONE01,11,21800.395631818177,416619.0
2018-01-10,ZONE01,12,24340.117673636385,433041.0
2018-01-10,ZONE01,13,16406.696480000013,331449.0
2018-01-10,ZONE01,14,16825.754636363643,338028.0
2018-01-10,ZONE01,15,17995.94458,365211.0
2018-01-10,ZONE01,16,19316.894313636352,403563.0
2018-01-10,ZONE01,17,22506.877074545442,428808.0
2018-01-10,ZONE01,18,25370.71071999998,425697.0
2018-01-10,ZONE01,19,29360.4550909091,424728.0
2018-01-10,ZONE01,20,35335.14945454549,468843.0
2018-01-10,ZONE01,21,40828.49669454543,459510.0
2018-01-10,ZONE01,22,39000.25749909093,440079.0
2018-01-10,ZONE01,23,25649.877463636378,329103.0
2018-01-10,ZONE02,0,699.1902309090908,26265.0
2018-01-10,ZONE02,1,481.0698999999998,26826.0
2018-01-10,ZONE02,2,143.02794090909092,25041.0
2018-01-10,ZONE02,3,190.94290545454544,24990.0
2018-01-10,ZONE02,4,181.55397545454554,22236.0
2018-01-10,ZONE02,5,465.58979636363676,24990.0
2018-01-10,ZONE02,6,813.8475590909087,37536.0
2018-01-10,ZONE02,7,1062.3689763636366,45594.0
2018-01-10,ZONE02,8,1407.584501818182,45900.0
2018-01-10,ZONE02,9,1620.2628763636365,48144.0
2018-01-10,ZONE02,10,1537.3134418181808,49164.0
2018-01-10,ZONE02,11,2183.487433636365,48450.0
2018-01-10,ZONE02,12,2156.3850909090906,46155.0
2018-01-10,ZONE02,13,1741.7977336363635,45798.0
2018-01-10,ZONE02,14,1691.2476454545458,47124.0
2018-01-10,ZONE02,15,1836.9828554545456,48399.0
2018-01-10,ZONE02,16,1762.3998418181807,46716.0
2018-01-10,ZONE02,17,1913.1303900000005,47940.0
2018-01-10,ZONE02,18,2349.3486418181815,47634.0
2018-01-10,ZONE02,19,2982.99981,48960.0
2018-01-10,ZONE02,20,2789.1484909090905,48093.0
2018-01-10,ZONE02,21,2034.72701,44115.0
2018-01-10,ZONE02,22,1679.643546363637,37638.0
2018-01-10,ZONE02,23,1280.9592890909094,30702.0
2018-01-10,ZONE03,0,582.758199090909,16881.0
2018-01-10,ZONE03,1,332.40345272727274,16830.0
2018-01-10,ZONE03,2,219.40058363636368,15300.0
2018-01-10,ZONE03,3,212.2900390909091,14994.0
2018-01-10,ZONE03,4,272.68753454545447,14178.0
2018-01-10,ZONE03,5,751.9101245454544,21216.0
2018-01-10,ZONE03,6,872.5174663636365,23001.0
2018-01-10,ZONE03,7,801.1929518181819,21216.0
2018-01-10,ZONE03,8,770.198270909091,21471.0
2018-01-10,ZONE03,9,986.169767272727,22695.0
2018-01-10,ZONE03,10,1057.000040909091,22083.0
2018-01-10,ZONE03,11,1129.6350318181821,23919.0
2018-01-10,ZONE03,12,1861.8636945454543,24735.0
2018-01-10,ZONE03,13,1019.7976699999998,24174.0
2018-01-10,ZONE03,14,816.9813272727271,22440.0
2018-01-10,ZONE03,15,1113.7311981818184,23868.0
2018-01-10,ZONE03,16,856.5397754545457,24531.0
2018-01-10,ZONE03,17,1305.2507145454547,29580.0
2018-01-10,ZONE03,18,2070.6205963636357,31365.0
2018-01-10,ZONE03,19,3062.2464900000004,35190.0
2018-01-10,ZONE03,20,3862.901035454546,37179.0
2018-01-10,ZONE03,21,2791.422476363636,35598.0
2018-01-10,ZONE03,22,2235.027502727273,28866.0
2018-01-10,ZONE03,23,1134.3852463636365,22185.0
2018-01-11,ZONE01,0,12486.450707272728,251379.0
2018-01-11,ZONE01,1,6619.654980000002,185181.0
2018-01-11,ZONE01,2,4285.565734545458,165393.0
2018-01-11,ZONE01,3,3745.920048181819,162333.0
2018-01-11,ZONE01,4,3753.8286536363635,159783.0
2018-01-11,ZONE01,5,4580.606785454544,195840.0
2018-01-11,ZONE01,6,10471.73816909091,302532.0
2018-01-11,ZONE01,7,14598.081522727256,367761.0
2018-01-11,ZONE01,8,13466.23720909091,324360.0
2018-01-11,ZONE01,9,15871.782421818192,360570.0
2018-01-11,ZONE01,10,16957.933619999996,360723.0
2018-01-11,ZONE01,11,22760.191616363627,419373.0
2018-01-11,ZONE01,12,23884.480137272734,436662.0
2018-01-11,ZONE01,13,15930.025070909087,329154.0
2018-01-11,ZONE01,14,16170.056126363635,337059.0
2018-01-11,ZONE01,15,18399.26404454546,363477.0
2018-01-11,ZONE01,16,18459.315577272733,402339.0
2018-01-11,ZONE01,17,22724.339209999987,419322.0
2018-01-11,ZONE01,18,29080.310547272715,429420.0
2018-01-11,ZONE01,19,37232.52289181818,428349.0
2018-01-11,ZONE01,20,39550.90565818182,483072.0
2018-01-11,ZONE01,21,41294.130266363594,466803.0
2018-01-11,ZONE01,22,39826.4349090909,436101.0
2018-01-11,ZONE01,23,27619.48283454545,328338.0
2018-01-11,ZONE02,0,518.9188781818186,25449.0
2018-01-11,ZONE02,1,388.93525909090897,23052.0
2018-01-11,ZONE02,2,354.42291272727266,22746.0
2018-01-11,ZONE02,3,295.888568181818,23307.0
2018-01-11,ZONE02,4,235.64563181818178,22491.0
2018-01-11,ZONE02,5,358.5141218181818,27183.0
2018-01-11,ZONE02,6,903.6997254545456,37944.0
2018-01-11,ZONE02,7,1211.7139581818178,45798.0
2018-01-11,ZONE02,8,1496.7631136363632,47685.0
2018-01-11,ZONE02,9,1875.5435145454558,50235.0
2018-01-11,ZONE02,10,1908.240228181819,48552.0
2018-01-11,ZONE02,11,1843.6794745454536,48450.0
2018-01-11,ZONE02,12,1733.0746581818182,45390.0
2018-01-11,ZONE02,13,1534.5039127272726,50082.0
2018-01-11,ZONE02,14,1916.1600718181824,48195.0
2018-01-11,ZONE02,15,2000.1477445454545,47481.0
2018-01-11,ZONE02,16,1539.2689800000005,48705.0
2018-01-11,ZONE02,17,1547.190592727273,47991.0
2018-01-11,ZONE02,18,2304.281905454547,50796.0
2018-01-11,ZONE02,19,3089.927780909091,52683.0
2018-01-11,ZONE02,20,2687.0066118181803,50541.0
2018-01-11,ZONE02,21,2580.4984290909088,47124.0
2018-01-11,ZONE02,22,1874.8161536363639,38046.0
2018-01-11,ZONE02,23,1290.1751809090908,31518.0
2018-01-11,ZONE03,0,699.2386545454547,17034.0
2018-01-11,ZONE03,1,368.15175090909094,15198.0
2018-01-11,ZONE03,2,188.30320000000003,13872.0
2018-01-11,ZONE03,3,82.75103454545459,13821.0
2018-01-11,ZONE03,4,166.9630136363636,14229.0
2018-01-11,ZONE03,5,433.5630445454544,20502.0
2018-01-11,ZONE03,6,733.1902354545454,22797.0
2018-01-11,ZONE03,7,604.3254309090909,21828.0
2018-01-11,ZONE03,8,895.30993,21930.0
2018-01-11,ZONE03,9,927.5101663636367,23511.0
2018-01-11,ZONE03,10,1052.8837963636363,23766.0
2018-01-11,ZONE03,11,1409.5646018181822,24633.0
2018-01-11,ZONE03,12,1568.5419645454547,25704.0
2018-01-11,ZONE03,13,1208.7984054545457,23715.0
2018-01-11,ZONE03,14,1508.7792572727274,23511.0
2018-01-11,ZONE03,15,1098.3202600000002,23970.0
2018-01-11,ZONE03,16,1021.1565100000001,24531.0
2018-01-11,ZONE03,17,1174.5438954545452,27234.0
2018-01-11,ZONE03,18,1957.038797272728,30906.0
2018-01-11,ZONE03,19,2946.132845454545,36261.0
2018-01-11,ZONE03,20,3672.683896363637,36618.0
2018-01-11,ZONE03,21,3407.2037045454545,35649.0
2018-01-11,ZONE03,22,2513.3399845454546,28662.0
2018-01-11,ZONE03,23,1470.0110818181827,21777.0
2018-01-12,ZONE01,0,12471.326090909091,230163.0
2018-01-12,ZONE01,1,6525.6392972727335,179214.0
2018-01-12,ZONE01,2,3843.1060854545453,164016.0
2018-01-12,ZONE01,3,3301.520475454547,158967.0
2018-01-12,ZONE01,4,2583.0637054545464,158559.0
2018-01-12,ZONE01,5,4972.1542100000015,195585.0
2018-01-12,ZONE01,6,10302.88314818182,295749.0
2018-01-12,ZONE01,7,14595.44843909091,366894.0
2018-01-12,ZONE01,8,14496.671240909096,327879.0
2018-01-12,ZONE01,9,16064.754314545451,353175.0
2018-01-12,ZONE01,10,16972.82169363636,359397.0
2018-01-12,ZONE01,11,22730.03574000001,421515.0
2018-01-12,ZONE01,12,25261.545694545417,440130.0
2018-01-12,ZONE01,13,17310.998323636373,334968.0
2018-01-12,ZONE01,14,17267.946580000003,342873.0
2018-01-12,ZONE01,15,17642.615062727284,367353.0
2018-01-12,ZONE01,16,19774.555559999986,397545.0
2018-01-12,ZONE01,17,24057.28056181818,417588.0
2018-01-12,ZONE01,18,28032.603810000022,431154.0
2018-01-12,ZONE01,19,32171.058446363633,429879.0
2018-01-12,ZONE01,20,36749.26030454548,480726.0
2018-01-12,ZONE01,21,41800.53792272732,469200.0
2018-01-12,ZONE01,22,40566.09885545457,440028.0
2018-01-12,ZONE01,23,27337.445531818186,332520.0
2018-01-12,ZONE02,0,494.80588636363643,26112.0
2018-01-12,ZONE02,1,321.7350045454546,24378.0
2018-01-12,ZONE02,2,247.85193090909092,23817.0
2018-01-12,ZONE02,3,241.376740909091,22848.0
2018-01-12,ZONE02,4,219.4638581818181,23919.0
2018-01-12,ZONE02,5,437.4755554545456,27336.0
2018-01-12,ZONE02,6,725.647532727273,38046.0
2018-01-12,ZONE02,7,1136.907025454545,44166.0
2018-01-12,ZONE02,8,1345.7012518181814,46410.0
2018-01-12,ZONE02,9,1462.0380663636358,47889.0
2018-01-12,ZONE02,10,1844.5073745454542,48450.0
2018-01-12,ZONE02,11,2239.7431000000006,50184.0
2018-01-12,ZONE02,12,1959.46433,46461.0
2018-01-12,ZONE02,13,1722.0343918181807,45900.0
2018-01-12,ZONE02,14,1827.1555781818186,47736.0
2018-01-12,ZONE02,15,1626.7113145454546,48042.0
2018-01-12,ZONE02,16,1546.3585172727264,47379.0
2018-01-12,ZONE02,17,1724.843009090909,46614.0
2018-01-12,ZONE02,18,2088.154941818183,51051.0
2018-01-12,ZONE02,19,2645.147360000001,51765.0
2018-01-12,ZONE02,20,2856.1207327272755,48195.0
2018-01-12,ZONE02,21,2822.9154845454536,44370.0
2018-01-12,ZONE02,22,2285.1362318181823,38913.0
2018-01-12,ZONE02,23,1272.617390909091,30906.0
2018-01-12,ZONE03,0,893.0694527272725,17544.0
2018-01-12,ZONE03,1,376.7924990909092,15453.0
2018-01-12,ZONE03,2,264.7533463636363,14178.0
2018-01-12,ZONE03,3,235.94846363636367,14229.0
2018-01-12,ZONE03,4,244.65292727272725,15402.0
2018-01-12,ZONE03,5,556.3200854545454,20247.0
